amount,historical_avg_amount,amount_multiplier,is_new_recipient,is_new_vpa_destination,is_new_originating_phone,relationship_age_days,historical_successful_txns,urgency_score,time_of_day_hour,velocity_last_24h,is_fraud
12928.74,17552.217816841203,0.7365870968851653,0,0,0,270,10,0.16,15,1,0
7542.52,5994.129133832406,1.2583177101794365,1,1,1,614,30,0.33,7,0,0
3590.73,4744.9882772649635,0.7567409541881974,0,0,0,183,15,0.369,10,0,0
123410.06,40816.409224932286,3.023540443131465,1,1,1,483,28,0.042,9,0,0
16624.61,30800.83424412635,0.5397454375693,0,0,0,571,40,0.512,13,0,0
3434.29,3316.9195333905373,1.0353868265019375,0,0,0,350,15,0.365,14,0,0
131719.98,13023.879771704092,10.113728519004725,1,1,1,35,0,0.919,2,2,1
2878.88,2136.099903236666,1.3477275115611678,0,0,0,678,22,0.576,13,0,0
10471.84,15961.861676047003,0.6560540724532973,0,0,0,412,41,0.313,7,1,0
4201.49,3819.331056170482,1.1000578380571855,0,0,0,271,15,0.117,6,0,0
7531.21,9483.157329137783,0.7941665220377409,0,0,0,17,1,0.46,10,2,0
6438.32,13263.54362922613,0.48541439576162326,0,0,0,526,29,0.317,10,0,0
4838.98,11564.221036875822,0.418444174890262,0,0,0,726,42,0.466,15,2,0
1104.01,2949.4323266852384,0.3743142927964188,1,1,1,25,0,0.399,20,7,1
10145.24,8200.140964596834,1.237203457184958,0,0,0,664,55,0.362,14,2,0
17635.98,11720.149256815537,1.5047575426367688,0,0,0,697,20,0.227,11,1,0
19239.22,26083.84669619877,0.7375911967487975,0,0,0,43,2,0.084,14,0,0
2932.93,3819.65663439192,0.7678524426363977,0,0,0,145,6,0.525,14,1,0
10988.45,3919.8853836570033,2.8032591142996113,1,1,1,620,47,0.308,13,0,0
84899.8,13416.793896810455,6.327875549334013,1,1,1,58,1,0.975,15,3,1
3103.72,2418.5153841451797,1.2833146569404221,0,0,0,53,1,0.047,10,0,0
3843.71,7660.129112774204,0.5017815427858818,0,0,0,754,26,0.076,18,0,0
5811.37,8003.060984142268,0.7261431111699609,0,0,0,387,16,0.103,15,0,0
10625.64,11222.238494753145,0.9468375418577518,0,0,0,74,3,0.197,12,1,0
10631.73,16086.58103274608,0.6609068513850281,0,0,0,408,19,0.556,21,1,0
94346.79,10911.362089214132,8.646656028967643,0,1,1,142,5,0.786,1,2,1
31745.08,36066.616652315905,0.8801790366486401,0,0,0,172,5,0.352,16,0,0
12748.76,12775.479172952244,0.9979082984838265,0,0,1,711,44,0.391,18,0,0
24458.72,18068.138507929754,1.3536932430297566,0,0,0,464,14,0.1,12,0,0
16183.56,36378.57707890649,0.44486522584221627,0,0,0,631,39,0.421,8,2,0
59226.77,32998.59147620456,1.7948272875800415,0,0,1,236,23,0.356,11,0,0
105770.08,18280.348585161366,5.785998891371484,0,1,1,315,12,0.779,17,1,1
39736.11,25792.479824230024,1.5406082563019134,0,0,0,205,9,0.213,16,0,0
5772.41,12377.715963898188,0.46635537774235186,0,1,0,119,7,0.104,10,0,0
39822.08,16911.016572677967,2.35480093452921,0,0,0,608,28,0.602,9,3,0
12559.32,23761.385222268298,0.5285600617229328,0,0,0,170,13,0.388,16,2,0
3870.67,4622.411711426068,0.837371019200241,0,0,0,318,14,0.273,16,1,0
29179.27,24482.902448515175,1.1918224151678662,0,0,0,181,7,0.376,10,0,0
10937.63,11366.24188910807,0.9622905454884535,0,0,0,117,3,0.315,11,2,0
2330.47,2568.016546901269,0.9074990547518943,0,0,0,560,21,0.421,12,0,0
3280.2,3966.6508295786107,0.8269433506966617,0,0,0,155,5,0.52,13,2,0
10035.01,8108.079250791387,1.2376551364999973,0,0,0,273,17,0.284,8,1,0
30109.95,37162.288499588045,0.8102286196906002,0,0,0,336,10,0.357,10,2,0
12169.87,9632.800570370506,1.2633784167459678,0,1,0,84,2,0.687,17,1,1
9327.67,9203.895926910474,1.0134475562495746,0,0,0,169,4,0.418,8,0,0
8125.77,9201.882261152996,0.883054673514554,0,0,0,397,19,0.056,7,0,0
15197.64,11731.644084747626,1.2954396080912993,0,0,0,197,8,0.149,5,0,0
19964.09,28222.129480939337,0.7073912367002321,0,0,0,366,12,0.3,14,0,0
15579.25,13440.692017350759,1.1591104281002687,0,0,0,428,13,0.484,16,0,0
22916.44,19280.9706051007,1.1885519702761458,0,0,0,146,4,0.219,11,0,0
10679.11,7781.5625818234275,1.3723611161677365,0,0,0,464,11,0.078,8,0,0
17262.15,23015.962461540254,0.7500076127303643,0,0,0,450,28,0.509,11,0,0
12459.42,15842.931633663286,0.7864339559488938,0,0,0,734,24,0.288,17,1,0
4000.83,6214.089793307257,0.6438316153591321,1,1,1,106,2,0.139,14,2,0
4085.99,7646.6746115381475,0.5343484980267865,0,0,0,604,43,0.2,20,2,0
40513.92,34926.65097018029,1.1599715225451714,0,0,0,200,14,0.096,0,2,0
2401.97,3708.0929754672516,0.6477630769466716,0,0,0,398,12,0.011,13,1,0
18343.08,20786.589194750817,0.8824479655472673,0,0,0,378,34,0.207,12,4,0
2081.31,3690.7666106435454,0.5639233495031357,0,0,0,721,37,0.163,15,1,0
60402.84,34505.26538352243,1.7505397154671014,0,0,0,309,10,0.19,15,1,0
16776.53,16165.266881065163,1.0378136179548796,0,0,0,222,22,0.224,9,0,0
85531.39,11171.589933138295,7.656151579467455,1,1,1,38,0,0.94,14,3,1
15747.55,11655.672808871548,1.3510628577627786,0,0,0,229,7,0.137,12,2,0
6185.99,8272.234208555106,0.7478014193351421,0,0,0,628,78,0.577,14,0,0
35045.94,12148.882115895407,2.8847053007723433,0,1,0,72,2,0.821,18,1,1
6215.43,8372.840595047877,0.7423318634646511,0,0,0,371,11,0.128,13,0,0
114725.47,84172.84719274417,1.3629748302237916,0,0,0,320,8,0.209,13,0,0
12234.36,16453.955795619266,0.7435513226652288,0,0,0,467,35,0.427,10,1,0
4585.33,6341.035966645922,0.7231197368989211,0,0,0,72,2,0.214,8,1,0
4180.2,4600.994898918547,0.9085420131215236,0,0,0,93,3,0.017,14,0,0
6767.26,9491.387723145079,0.7129896190092158,0,0,0,591,15,0.09,9,1,0
2533.33,4099.848162225428,0.617909019771538,0,0,0,778,51,0.25,8,0,0
12243.75,7749.816763797823,1.5798758117091285,0,0,0,34,2,0.126,11,0,0
16247.36,19062.22063828352,0.8523330062995659,0,0,0,707,29,0.293,4,0,0
28534.49,28157.30506224333,1.0133957405257796,0,0,0,183,6,0.083,18,0,0
8575.13,7431.186064628479,1.153937682586315,0,0,0,467,33,0.075,13,0,0
8970.26,18549.529026410528,0.48358430617757553,0,0,0,680,22,0.269,16,1,0
9738.11,4618.625263127664,2.108442358717653,0,0,0,699,46,0.099,12,0,0
49754.76,29719.03956924039,1.674171069624814,0,0,0,495,35,0.139,9,3,0
11513.79,17082.561920176624,0.6740082237913385,0,1,0,11,1,0.196,16,0,0
12899.27,7923.856323564796,1.6279026520125865,0,0,0,255,15,0.341,11,0,0
21203.23,13297.559149536784,1.5945207142031392,0,0,0,345,11,0.268,11,0,0
4809.6,4232.171319078306,1.1364388199439308,0,0,0,502,29,0.541,8,1,0
6358.14,4717.73204868522,1.347711329219644,0,0,0,293,7,0.156,15,3,0
33729.44,32821.3711908862,1.0276669280605053,0,0,0,775,86,0.067,19,0,0
12579.63,10932.47021493384,1.1506667239405968,0,1,0,54,1,0.692,11,1,1
26739.27,11097.267204518961,2.4095361700742286,0,0,0,84,4,0.318,18,1,0
40323.2,18768.233139708303,2.1484812914488276,0,0,0,525,17,0.387,15,3,0
17622.2,17700.432281072262,0.9955800766283989,0,0,0,737,29,0.456,9,0,0
2164.35,3244.4728774247496,0.6670871984736262,1,1,1,23,0,0.44,4,4,1
5261.18,4286.245573767759,1.2274575319419316,0,0,0,523,40,0.183,6,0,0
9684.63,18889.62169250908,0.5126957319814647,0,0,0,127,4,0.341,7,1,0
27309.87,21166.164199848037,1.2902608492388787,0,0,0,192,16,0.421,4,2,0
34001.69,24918.903252156735,1.3644938785659948,1,1,1,277,27,0.203,17,0,0
6994.15,4631.119535533631,1.5102511999845738,0,0,0,750,19,0.327,11,2,0
3826.1,4877.325290087121,0.7844664233037743,0,0,0,526,40,0.305,17,1,0
5614.26,5690.471622087745,0.9866066307416552,0,0,0,199,5,0.398,3,0,0
8728.6,6685.731068854374,1.3055570491151507,0,0,0,345,34,0.263,10,2,0
31210.37,26388.727667598585,1.1827161653523044,0,0,0,65,2,0.438,11,1,0
13145.36,18750.299211100806,0.7010744949148492,0,0,0,155,5,0.178,19,2,0
29776.65,15628.821440453106,1.9052394032331914,0,0,0,711,39,0.349,11,1,0
8196.92,9995.871695725717,0.820030065661298,1,1,1,699,18,0.225,8,1,0
3965.64,5120.725376017866,0.7744293335758898,0,0,0,217,9,0.26,12,0,0
12066.43,13490.326827321971,0.8944501978161492,0,0,0,90,2,0.063,13,1,0
5207.02,3172.100851191436,1.641505497004033,0,0,0,110,7,0.321,13,0,0
80819.06,12149.10932383367,6.6522619952557145,0,1,1,480,19,0.865,10,3,1
28352.36,43472.88082264879,0.6521849533183045,0,1,0,362,13,0.432,15,0,0
2497.38,3599.505866736975,0.6938118321892431,0,0,0,514,51,0.175,12,0,0
3071.11,6931.606662529155,0.4430596142926032,0,0,0,440,55,0.058,11,0,0
1743.3,3331.0217357173606,0.5233520835806538,0,0,0,223,11,0.273,12,1,0
20351.7,4002.1356195660646,5.085210653921774,0,1,1,402,16,0.854,20,3,1
10118.51,14671.30950202773,0.6896798322724154,0,0,0,404,36,0.077,12,1,0
16852.68,18623.755723718277,0.9049022589093658,0,0,0,46,1,0.31,10,1,0
8149.58,3783.0665599417825,2.154225685111829,0,0,0,559,18,0.197,19,0,0
54828.0,32253.105266075952,1.6999292273836097,0,0,0,11,1,0.367,15,0,0
116747.39,74528.42463165623,1.5664814435625054,0,0,0,111,3,0.686,11,1,0
14022.15,8327.813109244815,1.683773879279527,0,0,0,315,9,0.079,13,0,0
7004.41,3405.3266788209794,2.0568974658901937,0,0,0,708,28,0.184,12,1,0
4122.1,4741.846791843162,0.8693029731750194,0,0,0,104,10,0.245,17,0,0
3421.75,4696.858893393668,0.7285196353313574,0,0,0,411,21,0.494,16,2,0
1764.36,6182.063020079319,0.28540061413066764,0,0,0,426,21,0.505,5,0,0
16328.58,11014.731730811705,1.482431255926615,0,0,0,453,50,0.175,5,0,0
22765.93,15145.401264086562,1.5031576550357402,0,0,0,131,5,0.225,12,2,0
31519.95,22464.21769467996,1.4031181018137684,0,0,0,532,31,0.261,16,1,0
6184.04,8411.023099888576,0.7352299834809801,0,0,0,191,17,0.438,9,0,0
3177.92,2597.4013393511236,1.2235016033728672,0,0,0,699,34,0.278,15,3,0
20466.21,28594.90319620599,0.7157294670383377,0,0,0,86,3,0.143,7,0,0
8526.09,6498.839839890496,1.3119397137985183,0,0,0,492,15,0.11,16,0,0
9717.34,10469.875795180451,0.9281236080881032,1,1,1,200,7,0.358,12,0,0
19275.39,15548.4604069357,1.2396976642038258,0,0,0,703,23,0.484,10,0,0
6021.34,4665.043138257499,1.2907365810081652,0,0,0,612,61,0.335,9,0,0
12974.0,8411.83573662005,1.5423505720534787,0,0,0,276,8,0.374,9,2,0
5763.65,3629.004824173886,1.5882189415020753,0,0,0,23,1,0.471,1,1,0
4758.7,24652.784906550492,0.19302896357804855,1,1,1,20,0,0.31,10,4,1
13751.03,15561.27741192249,0.8836696909061844,0,0,0,608,26,0.248,16,1,0
4641.69,8954.732264927166,0.5183500950107729,0,0,0,342,10,0.099,11,1,0
5814.93,7794.870655521869,0.7459946312349884,0,0,0,438,18,0.472,9,2,0
34325.6,20139.7628683705,1.704369631735333,1,1,1,292,9,0.142,19,0,0
4695.8,5173.183543966371,0.9077202483359124,0,0,0,20,2,0.291,9,2,0
4096.12,6782.920745333738,0.6038868528852117,0,0,0,698,69,0.47,19,0,0
35741.44,34568.33220539268,1.0339359109563526,0,0,0,799,88,0.05,16,4,0
46324.49,48506.803980198034,0.9550100593582764,0,0,1,618,56,0.176,8,1,0
3124.54,3531.8455833177372,0.8846755341356815,0,0,0,735,38,0.067,16,2,0
6214.39,2818.8885844062074,2.204551550935555,0,0,0,676,61,0.184,16,0,0
19559.66,25820.926052152216,0.7575118724770898,0,0,1,153,5,0.268,10,1,0
32786.54,18200.353402107692,1.8014234440661017,0,0,0,108,4,0.289,8,0,0
3407.29,4944.081118242531,0.6891648456015058,0,1,0,597,35,0.062,13,1,0
41588.15,5445.538676716896,7.637104233684704,0,1,1,275,11,0.957,21,2,1
15349.7,13904.078417133,1.1039713550652468,0,0,0,443,18,0.04,7,0,0
222409.93,28311.658591690662,7.855771934790476,0,1,1,379,15,0.979,4,3,1
8858.35,6641.166456347062,1.333854745800605,0,0,0,532,21,0.418,12,0,0
3183.15,7330.510314845648,0.43423370044207227,0,0,0,129,8,0.131,11,0,0
39174.38,38353.046789391774,1.0214151395356441,0,0,0,495,17,0.187,14,1,0
15361.97,17135.482996289007,0.8965002807497325,0,0,0,781,37,0.187,11,2,0
92850.96,13773.688809723471,6.741183018737831,0,1,1,170,6,0.939,13,3,1
13932.73,12996.608993035927,1.0720277934611664,0,0,0,409,21,0.045,4,0,0
11374.49,20297.185217575097,0.5603975925862743,0,0,0,282,10,0.546,11,2,0
45698.18,36249.2965622573,1.260663826932705,0,0,0,372,26,0.203,6,1,0
9315.23,7735.243710687849,1.2042578707251164,0,0,0,307,9,0.384,11,0,0
29747.04,18960.81635652654,1.5688692188986217,0,0,0,347,12,0.378,8,0,0
20491.62,20791.55634479001,0.9855743520418875,0,0,0,725,42,0.506,9,0,0
37457.59,19760.659520741665,1.8955639973228997,0,0,0,273,7,0.41,12,1,0
74647.12,40472.2833849704,1.8444009768375926,0,0,0,708,41,0.583,8,1,0
3724.27,4181.663088053901,0.8906201071314955,0,0,0,86,3,0.247,3,3,0
47632.76,59217.15279489765,0.8043743147467294,1,1,1,733,27,0.438,15,0,0
26423.62,35507.36502088553,0.744172831390416,0,0,0,787,23,0.634,12,1,0
66849.0,8259.147919684176,8.09393466715704,1,1,1,27,1,0.998,4,2,1
2952.9,4416.189384034244,0.6686528203384897,0,0,1,357,23,0.046,14,2,0
3566.41,3410.1496483449464,1.0458229978115292,0,0,0,476,28,0.481,11,0,0
8066.84,6708.507187618633,1.2024784027559539,0,0,0,770,29,0.524,6,1,0
4851.03,4701.734974915817,1.0317527480672768,0,0,0,221,14,0.444,9,0,0
8275.33,19543.981215644526,0.42342101828973955,0,0,0,517,15,0.152,14,1,0
49685.43,33299.5959374884,1.4920729825872006,0,0,0,667,41,0.48,11,1,0
5555.7,8934.817507965228,0.6218032778414798,0,0,0,466,15,0.386,19,2,0
9166.34,13088.902448539957,0.7003136196782652,0,0,0,122,11,0.644,15,0,0
30006.5,19717.604197171146,1.5218128800469497,0,0,0,673,21,0.149,11,1,0
3067.24,2866.356407507971,1.070084985191317,0,0,0,164,9,0.268,12,3,0
2478.15,2695.269723366173,0.919444255683493,0,0,0,304,8,0.156,9,0,0
889.15,2282.3584477714417,0.38957617981416515,0,0,0,693,21,0.161,14,2,0
2138.06,2072.4618430564155,1.0316535925374501,0,0,0,297,21,0.497,8,1,0
5961.86,7647.390501322474,0.7795940612756638,0,0,0,588,24,0.083,12,1,0
6398.75,5972.426900229126,1.0713821043313376,0,0,0,82,8,0.043,12,1,0
43809.03,27272.21300796154,1.6063612981299462,0,0,0,496,24,0.137,7,0,0
10289.88,8154.85842022002,1.2618099005273418,0,0,0,40,1,0.049,7,2,0
6859.73,6445.311425560749,1.0642971410817825,0,0,0,186,6,0.051,11,0,0
6850.64,10150.720674970857,0.6748917669618523,0,0,0,83,9,0.361,14,3,0
31773.09,26903.430279334054,1.1810049810318126,0,0,0,497,33,0.171,6,1,0
4160.69,3888.5770324016435,1.06997735382648,0,1,0,488,17,0.36,10,1,0
94564.04,73521.27309917708,1.2862132500333934,0,0,0,429,25,0.424,10,1,0
11131.46,13061.726363510797,0.8522197970680474,0,0,0,459,13,0.224,16,0,0
7237.82,4492.86147172076,1.6109608474996249,0,0,0,436,12,0.479,14,0,0
23440.38,26577.979545761566,0.8819473011100207,0,0,0,464,20,0.299,9,2,0
55852.39,44989.18202210633,1.2414627143796522,0,0,0,392,14,0.088,13,1,0
16441.82,28975.253062746724,0.5674433953302268,0,0,0,207,5,0.372,12,1,0
10009.05,15492.727766361999,0.6460482671959622,0,0,0,391,16,0.148,12,1,0
7301.37,14500.754257203618,0.5035163998933251,0,0,0,478,31,0.268,13,0,0
17527.02,13232.740423961877,1.3245190586732736,0,0,0,59,4,0.15,9,0,0
21228.02,10892.335258302674,1.9488951846549574,0,0,0,418,41,0.41,9,0,0
5845.77,11019.858565657352,0.5304760116629305,0,0,0,635,26,0.08,12,1,0
8019.32,11264.68781301214,0.7118992334177886,0,0,0,753,20,0.279,10,1,0
21922.89,23096.5900094845,0.9491828738518782,0,0,0,273,7,0.118,9,2,0
16538.73,6692.124841596595,2.471372282370878,0,1,0,392,10,0.321,7,2,0
9825.87,8077.432358622933,1.2164592948056303,0,0,0,145,4,0.407,3,0,0
5180.38,8699.75784268676,0.5954629912746727,0,0,0,379,12,0.384,12,2,0
7138.24,15596.242863951758,0.4576894148503341,0,0,0,20,1,0.347,10,0,0
27526.98,58683.57331480676,0.4690746589521204,1,1,1,5,0,0.512,16,4,1
15825.26,25012.407477128818,0.6326963289135497,0,0,0,484,30,0.273,14,1,0
160333.26,16894.741581038565,9.490128137006963,1,1,1,6,1,0.871,22,2,1
20040.17,9284.923423514523,2.1583560647195315,0,0,0,452,13,0.287,10,1,0
12013.7,22348.665013219208,0.5375576372723891,0,0,0,25,2,0.082,14,1,0
10001.62,18275.248680738427,0.5472769756384733,0,0,0,633,48,0.197,0,1,0
24143.97,26190.16673424333,0.9218716793705887,0,0,0,272,7,0.465,11,0,0
2716.1,2100.257763476465,1.293222345603719,0,0,0,651,25,0.176,3,0,0
3041.32,5608.278221685948,0.5422915713599678,0,0,0,283,11,0.351,13,1,0
19071.1,21952.397652864838,0.8687477651127373,0,0,0,614,18,0.53,16,0,0
9116.08,6763.7891522705495,1.3477776055262267,0,0,0,639,30,0.051,11,2,0
21923.73,16868.070811316902,1.2997179663713574,0,0,0,590,39,0.097,7,1,0
12137.07,18261.844995991334,0.664613386216663,1,1,1,16,0,0.59,12,8,1
9640.43,11614.437971795664,0.8300387905440542,0,0,0,140,7,0.322,8,2,0
6260.98,8936.47401000636,0.7006091843586051,0,0,0,333,37,0.412,16,1,0
18596.64,33966.707199393655,0.5474961847462406,0,0,0,332,11,0.184,6,1,0
13139.98,17233.47661028877,0.7624686076741922,0,0,0,270,30,0.164,14,1,0
23127.3,40612.667245325305,0.5694603709458738,0,0,0,634,24,0.235,10,1,0
16960.7,32456.704769488122,0.5225637778554525,0,0,0,182,16,0.181,10,0,0
49482.58,26664.4539197046,1.8557506255305156,0,0,0,628,20,0.312,9,1,0
45299.75,36035.89451200395,1.2570729193778443,0,0,0,384,11,0.41,15,2,0
15445.06,11003.346680880808,1.4036689173726018,1,1,1,520,43,0.654,5,0,0
63568.81,50102.23390259669,1.268781936290236,0,0,0,496,13,0.215,10,1,0
4289.44,28477.170210803815,0.15062741379121558,1,1,1,1,0,0.472,7,8,1
49501.68,41100.8673506745,1.204394942417756,0,0,0,345,43,0.472,11,1,0
5060.96,4897.305444657087,1.033416726513319,0,0,1,180,13,0.588,15,1,0
16218.33,21854.648360293726,0.7420995814088537,0,0,0,423,11,0.332,9,2,0
846.9,2403.7580618170978,0.3523236600971603,0,0,0,716,28,0.459,12,2,0
189005.06,24338.59340025822,7.765652708311509,0,1,1,267,10,0.948,10,3,1
13869.81,22277.45004283375,0.622594276917537,0,1,0,557,15,0.433,13,0,0
15947.54,15800.216792744566,1.009324271491064,0,0,0,133,5,0.199,9,1,0
77055.48,31845.437177132528,2.4196709848300593,0,0,0,81,2,0.521,15,1,0
5994.27,9314.470573980212,0.6435440326576195,0,0,0,188,7,0.291,10,3,0
5501.21,12516.195557337995,0.4395272200745918,0,0,0,202,6,0.506,13,0,0
4085.97,3603.4184709303217,1.1339152811794049,0,0,0,59,4,0.592,11,0,0
6327.13,6555.739686438761,0.965127982543617,0,0,0,771,23,0.197,13,1,0
36902.58,42569.74138101713,0.8668734248941844,0,0,0,139,4,0.454,13,0,0
10567.37,5812.821534784582,1.8179417110739278,0,0,0,261,17,0.222,8,0,0
17670.45,18810.649813616186,0.9393852932846012,0,0,0,395,14,0.112,7,2,0
4843.88,4736.488521329729,1.0226742431265647,0,0,0,127,15,0.278,11,0,0
2135.84,2414.3158587481403,0.8846576129517667,0,0,0,664,51,0.117,15,1,0
7862.28,10206.409586637299,0.7703276503080917,0,0,0,174,10,0.276,14,2,0
18817.03,16748.566299874597,1.1235010043435127,0,0,0,548,28,0.54,6,0,0
12605.47,28773.5750613666,0.43809190903329287,0,0,0,372,18,0.327,13,1,0
25633.66,27186.35961435966,0.9428869907060169,1,1,1,580,15,0.478,16,3,0
4736.2,3959.0067642147546,1.196309338776852,0,0,0,105,4,0.018,17,3,0
10166.69,14733.357927593319,0.6900453700094527,0,0,0,630,28,0.342,10,1,0
14892.87,30034.206031445225,0.49586372015565633,0,0,0,381,23,0.207,12,1,0
4559.37,5483.204018008422,0.8315148949404725,0,0,0,255,10,0.289,11,1,0
11689.73,18143.37927895339,0.6442975425440287,0,0,0,508,31,0.488,5,0,0
13625.61,7473.43098657419,1.8232074289159559,0,0,0,434,54,0.092,15,0,0
24485.52,12685.644458577937,1.9301753833079154,0,0,0,311,7,0.322,19,1,0
3160.24,3310.720564785542,0.9545461994504955,0,0,0,616,23,0.275,12,2,0
28216.43,10908.452674230308,2.5866569694905555,0,0,0,393,35,0.548,8,1,0
10848.91,9285.418987415416,1.168381657154793,0,0,0,168,9,0.096,6,0,0
4881.23,4410.761552235192,1.1066632241581427,0,0,0,27,1,0.372,15,0,0
30002.43,20034.359540249046,1.4975486384051353,0,0,0,492,21,0.289,12,1,0
42523.13,32284.756862407427,1.3171272910281706,0,0,0,484,40,0.136,9,0,0
21943.83,7293.13124173175,3.0088347027371456,0,0,0,509,13,0.186,7,0,0
5666.07,6577.739107084091,0.8614010074119602,0,0,0,92,11,0.168,17,0,0
6832.21,12893.214970665764,0.52990739632045,0,0,0,583,18,0.359,14,0,0
7517.96,11744.26799639037,0.640138423731026,0,0,0,398,36,0.48,15,0,0
30986.67,30047.9041511068,1.0312423283685266,0,0,0,777,26,0.044,13,0,0
5807.33,8863.456455815485,0.6551987280877536,1,1,1,629,57,0.271,14,1,0
11738.72,22287.50840684187,0.5266951297702896,1,1,1,12,0,0.463,5,6,1
8600.77,7886.86926910031,1.0905172288148848,0,1,0,259,6,0.507,18,1,0
18931.98,3131.970491200926,6.044750295850222,0,1,1,433,17,0.722,18,2,1
19129.02,29706.208315167747,0.6439401820338234,0,0,0,252,8,0.482,9,1,0
51136.84,30436.194475949145,1.6801326696656735,0,0,0,357,16,0.335,13,3,0
15170.89,7767.121111927379,1.9532193208603645,0,0,0,780,60,0.188,13,1,0
11654.41,8356.57880947314,1.3946388655515194,0,0,0,792,24,0.166,8,0,0
8804.48,18326.871541292818,0.4804139266848841,0,0,0,393,18,0.097,9,3,0
11326.12,14859.527668204131,0.7622125560298662,0,0,0,624,16,0.266,8,1,0
3472.75,10461.595144562736,0.33195244050849154,0,0,0,784,98,0.125,14,2,0
25102.77,23409.902536276593,1.0723142485303194,0,0,0,418,13,0.405,15,3,0
6351.91,6317.73352428368,1.005408835860832,0,0,0,581,18,0.18,8,0,0
8626.58,8835.463938956,0.9763585386968879,0,0,0,117,3,0.103,9,1,0
13054.48,29671.560752386387,0.4399660968249174,0,0,0,509,33,0.083,17,1,0
7847.06,13113.882182580874,0.5983780803570996,0,0,0,707,21,0.18,10,1,0
3726.94,5671.708073538712,0.6571108943801922,0,0,0,476,19,0.335,8,0,0
135424.98,42811.50685995876,3.163284573773009,0,0,0,168,5,0.194,14,0,0
75533.94,17965.301014497454,4.204435127600789,1,1,1,14,0,0.904,15,3,1
10661.62,11385.473173704437,0.9364233137813794,0,0,0,68,2,0.301,5,0,0
58751.3,55551.39824828734,1.0576025435412117,0,0,0,206,8,0.026,11,3,0
4844.59,11587.55554715042,0.4180857638390499,0,0,0,81,6,0.147,20,1,0
4422.27,4928.217340260322,0.897337229402677,0,0,0,27,1,0.422,13,0,0
10385.22,21916.189627605905,0.47386088377453445,0,0,0,769,32,0.35,12,1,0
5893.42,5772.094970299486,1.0210194661031384,1,1,1,332,41,0.67,19,0,0
3024.65,6342.867963803888,0.4768584887664442,0,0,0,68,5,0.105,14,0,0
31629.01,28542.898968909652,1.1081218233686123,0,0,0,427,11,0.197,14,2,0
9209.2,5897.488008043152,1.5615467780967678,0,0,0,761,28,0.266,12,3,0
1806.36,2972.0487115955584,0.6077834313338636,0,0,0,224,8,0.733,11,1,0
32443.94,27128.69359952155,1.1959271004986722,0,0,0,307,15,0.642,8,0,0
29869.32,35318.033609202794,0.8457243662955584,0,0,0,600,46,0.139,10,0,0
6425.78,10771.469529218737,0.5965559040053051,0,0,0,644,42,0.262,19,1,0
4812.04,4187.017359990493,1.1492752698666295,0,0,0,576,16,0.057,12,1,0
4546.82,7507.843433454678,0.6056088773759836,0,0,0,626,21,0.116,7,3,0
21299.68,8230.906745612927,2.58776884726423,0,1,0,276,9,0.539,16,1,1
65165.07,10374.134862942192,6.281494794360542,0,1,1,63,2,0.818,9,1,1
15331.06,14654.665815368613,1.0461552741735987,0,0,0,203,25,0.403,14,2,0
21661.99,9431.184953126678,2.2968470181967198,0,0,0,357,19,0.399,9,1,0
88348.64,73057.2411115535,1.209307050482943,0,0,0,188,5,0.61,12,0,0
2425.85,3921.432429139125,0.6186142323006488,0,0,0,244,17,0.599,14,1,0
50340.69,38099.84017987388,1.3212834471223038,0,0,0,57,4,0.52,2,1,0
2986.33,3446.880830651461,0.8663872567183323,0,0,0,427,15,0.289,11,0,0
8166.59,9886.32781513131,0.8260486481461453,0,0,0,334,8,0.069,12,3,0
3979.23,5878.749151979942,0.6768844301883886,0,0,0,512,36,0.279,12,3,0
14230.17,16955.568145900215,0.8392623561474555,0,0,0,342,12,0.022,15,0,0
12954.13,9410.2716875621,1.376594922990208,1,1,1,541,41,0.198,5,2,0
59737.28,80753.90891791173,0.7397447155768997,0,0,0,486,13,0.466,0,0,0
39093.17,35245.20613633695,1.109177081563246,1,1,1,398,33,0.336,12,0,0
3218.17,8474.87404358097,0.37973127171064053,0,0,0,739,19,0.091,16,0,0
3369.66,11590.029590029522,0.290737593301639,0,0,0,483,12,0.134,15,1,0
11824.22,14070.51957252368,0.8403544284927863,0,0,0,28,3,0.369,16,1,0
1982.66,2603.5487835842077,0.7615216001582364,1,1,1,293,15,0.314,15,0,0
8352.41,7461.647329504884,1.1193786107953652,0,0,0,709,27,0.106,13,0,0
13983.67,14092.739639083362,0.9922606978851625,0,0,0,247,6,0.632,15,2,0
12687.9,21290.592084734875,0.5959392498686643,0,0,0,338,13,0.51,13,1,0
32702.31,17114.186237903436,1.9108307977925705,0,0,0,523,27,0.215,9,0,0
14344.65,9114.65482615207,1.5738005720132346,0,0,1,307,10,0.21,15,2,0
15058.37,10352.000270624603,1.454634048214852,0,0,0,88,2,0.216,6,1,0
11959.33,14446.681966554197,0.8278253078197233,0,0,0,788,46,0.408,6,1,0
7278.95,8817.47856792714,0.8255143343766554,0,1,0,90,8,0.032,20,2,0
21686.84,21090.120608358488,1.028293964251278,0,0,0,280,13,0.057,10,4,0
22642.34,17057.038919180337,1.3274481827277074,0,1,0,123,4,0.496,15,1,1
22984.19,13948.791437612837,1.6477547694385126,0,0,0,726,22,0.293,6,0,0
